scientific_name,datetime,description,place_guess,latitude,longitude,tag_list,url,user_login,positional_accuracy,geoprivacy,captive_cultivated,genus,id,flowering
Angophora hispida,2020-08-30 18:01:00 +1000,,"Sydney NSW, Australia",-33.76293,151.2446867,,https://www.inaturalist.org/observations/58588335,tobyyy,NA,,FALSE,Angophora,58588335,2
Angophora floribunda,2020-09-07 10:35:37 +1000,,"Everley Park, Sefton, NSW, AU",-33.87250833,151.0125278,,https://www.inaturalist.org/observations/58811167,thebeachcomber,NA,,FALSE,Angophora,58811167,0
Angophora bakeri,2020-09-07 10:40:00 +1000,,"West Glenbrook, Blue Mountains, NSW, AU",-33.77032222,150.6142111,,https://www.inaturalist.org/observations/58812979,meanderers,5,,FALSE,Angophora,58812979,0
Angophora hispida,2020-09-04 16:47:00 +1000,Angophora hispida in Coastal Upland Swamp (vegetation community),"Kariong NSW 2250, Australia",-33.45568933,151.2848335,,https://www.inaturalist.org/observations/58941296,ne97718169,194,,FALSE,Angophora,58941296,2
Angophora floribunda,2020-09-10 13:16:00 +1000,,"Sydney NSW, Australia",-33.869575,151.0131389,,https://www.inaturalist.org/observations/59111095,thebeachcomber,5,,FALSE,Angophora,59111095,0
Angophora hispida,2020-09-10 08:28:03 +1000,Not sure but does not match suggestions ,"Mary Gilmore Place, Heathcote, NSW, AU",-34.0932,150.9972083,,https://www.inaturalist.org/observations/59115002,amrmeaner,NA,,FALSE,Angophora,59115002,0
Angophora costata,2020-09-14 10:04:15 +1000,,"Winmalee, Blue Mountains, NSW",-33.6636176,150.6112399,,https://www.inaturalist.org/observations/59551125,meanderers,NA,,FALSE,Angophora,59551125,0
Angophora hispida,2020-09-16 11:23:38 +1000,"Amazing red hairs on the juvenile leaves
","Manly Dam, Allambie Heights, NSW, AU",-33.76273333,151.2457283,,https://www.inaturalist.org/observations/59754149,vicky_viking,7,,FALSE,Angophora,59754149,2
Angophora floribunda,2020-06-04 13:59:00 UTC,,"Coolah NSW 2843, Australia",-31.74368056,149.9731917,,https://www.inaturalist.org/observations/59838184,saoirse_a,6,,FALSE,Angophora,59838184,0
Angophora floribunda,2020-05-28 20:40:00 +1000,"Bourkes Road, 5 months post fire. Photo 1 shows juvenile leaf detail. photo 2 shows resprouting from the base.","Yowrie, NSW",-36.256813,149.68918,,https://www.inaturalist.org/observations/60321714,maxcampbell,NA,,FALSE,Angophora,60321714,0
Angophora costata,2020-05-21 02:20:00 +1000,"Belowra Road, near Nerrigundah, 5 months post fire.","Nerrigundah, NSW",-36.120765,149.882868,,https://www.inaturalist.org/observations/60321863,maxcampbell,NA,,FALSE,Angophora,60321863,0
Angophora floribunda,2020-04-27 20:07:00 +1000,Heavily in flower at present . We have had stamens raining down over the last few days.,"Brogo, NSW",-36.577426,149.762773,,https://www.inaturalist.org/observations/60322871,maxcampbell,NA,,FALSE,Angophora,60322871,1
Angophora floribunda,2018-04-27 00:22:21 +1000,"Photo 1 - Angophora adult leaves are opposite.  (Eucalypt adult leaves are alternate.)
Photo2 - Typical twisty branches.
Photo 3 - Ribbed fruit capsules. ",Murrah State Forest,-36.523327,149.954425,,https://www.inaturalist.org/observations/60375734,maxcampbell,NA,,FALSE,Angophora,60375734,0
Angophora floribunda,2017-12-30 00:18:37 +1100,,"Brogo, NSW",-36.577496,149.762884,,https://www.inaturalist.org/observations/60380144,maxcampbell,NA,,FALSE,Angophora,60380144,1
Angophora subvelutina,2020-09-25 13:07:53 +1000,,"Mulgoa, NSW, AU",-33.82756416,150.6575262,,https://www.inaturalist.org/observations/60679573,cumberlandplain,5,,FALSE,Angophora,60679573,2
Angophora hispida,2020-09-25 13:37:22 +1000,,"Ku-Ring-Gai Chase NSW 2084, Australia",-33.61758558,151.2629561,,https://www.inaturalist.org/observations/60719553,twan3253,76,,FALSE,Angophora,60719553,0
Angophora floribunda,2020-09-26 12:16:00 +1000,,"Parramatta - South, New South Wales, Australia",-33.86969444,151.0141,,https://www.inaturalist.org/observations/60802830,thebeachcomber,5,,FALSE,Angophora,60802830,2
Angophora hispida,2020-09-26 15:57:24 +1000,,"Ku-Ring-Gai Chase National Park, North Turramurra, NSW, AU",-33.69152,151.1443167,,https://www.inaturalist.org/observations/61059905,jillg,10,,FALSE,Angophora,61059905,0
Angophora hispida,2020-09-28 11:58:00 +1000,,"Garigal, Warringah, New South Wales, Australia",-33.72860833,151.1897583,,https://www.inaturalist.org/observations/61088830,thebeachcomber,5,,FALSE,Angophora,61088830,0
Angophora hispida,2020-09-28 14:08:00 +1000,,"Sydney NSW, Australia",-33.71053333,151.184325,,https://www.inaturalist.org/observations/61091978,thebeachcomber,5,,FALSE,Angophora,61091978,2
Angophora costata,2020-09-27 12:22:00 +1000,"Introduced Eucalypt. Medium sized, spreading tree with lovely flowers and interesting bark. ","OGNR, Ocean Grove, Vic, Australia",-38.24610227,144.5298828,,https://www.inaturalist.org/observations/61461122,b01615238,422,,FALSE,Angophora,61461122,0
Angophora hispida,2020-09-27 12:19:15 +1000,,"Soldiers Memorial Park, East Lindfield, NSW, AU",-33.76932167,151.1793967,,https://www.inaturalist.org/observations/61755596,amandagallen,6,,FALSE,Angophora,61755596,2
Angophora floribunda,2020-10-04 09:44:00 +1100,,"Ballandean QLD 4382, Australia",-28.801,151.843,,https://www.inaturalist.org/observations/61919070,gregtasney,7512,,FALSE,Angophora,61919070,0
Angophora floribunda,2020-10-04 17:09:00 +1100,,"Ballandean QLD 4382, Australia",-28.801,151.843,,https://www.inaturalist.org/observations/62011180,gregtasney,7512,,FALSE,Angophora,62011180,0
Angophora hispida,2018-12-01 11:37:00 UTC,,"Ku-Ring-Gai Chase NSW 2084, Australia",-33.59394374,151.2855644,,https://www.inaturalist.org/observations/62094977,oliviabernauer,8,,FALSE,Angophora,62094977,1
Angophora hispida,2020-10-10 13:30:34 +1100,,"Tu-ring-gai Chase, New South Wales, Australia",-33.656975,151.243772,,https://www.inaturalist.org/observations/62174894,andrewharvey,NA,,FALSE,Angophora,62174894,2
Angophora hispida,2020-10-10 13:49:00 UTC,,"Sutherland Shire - West, Royal, New South Wales, Australia",-34.09982778,151.0311444,,https://www.inaturalist.org/observations/62265773,saoirse_a,12,,FALSE,Angophora,62265773,0
Angophora hispida,2020-10-09 16:20:53 +1100,,"New South Wales, AU",-33.51019144,151.2431887,,https://www.inaturalist.org/observations/62741308,mossyearth,46,obscured,FALSE,Angophora,62741308,2
Angophora hispida,2020-10-09 16:21:57 +1100,,"Pearl Beach Picnic Area, Patonga, NSW, AU",-33.5365427,151.3019952,,https://www.inaturalist.org/observations/62741405,mossyearth,37,,FALSE,Angophora,62741405,2
Angophora hispida,2020-10-17 12:38:22 +1100,Epping NSW,Lane Cove River Park,-33.775182,151.139972,"Nature, Wildflower, Australia, #marineexplorer, Gum flowers",https://www.inaturalist.org/observations/62872921,johnturnbull,185,,FALSE,Angophora,62872921,2
Angophora hispida,2020-10-09 15:46:53 +1100,,"Mosman NSW 2088, Australia",-33.83535449,151.2581845,,https://www.inaturalist.org/observations/62890437,twan3253,5,,FALSE,Angophora,62890437,2
Angophora hispida,2020-10-18 07:29:00 +1100,postfire regrowth - 1.5-2m,"Royal National Park NSW 2233, Australia",-34.14138167,151.06331,,https://www.inaturalist.org/observations/62989313,ronavery,NA,,FALSE,Angophora,62989313,0
Angophora hispida,2020-10-18 07:46:00 +1100,,"Royal National Park NSW 2233, Australia",-34.135945,151.0586833,,https://www.inaturalist.org/observations/62991678,ronavery,NA,,FALSE,Angophora,62991678,2
Angophora woodsiana,2020-10-22 19:52:00 +1100,,"Queensland, Australia",-27.54071389,153.0566861,,https://www.inaturalist.org/observations/63233189,gregtasney,620,,FALSE,Angophora,63233189,2
Angophora hispida,2020-10-24 11:22:09 +1100,,"Sydney Harbour National Park, Manly, NSW, AU",-33.80909803,151.2994567,,https://www.inaturalist.org/observations/63356234,leisyleis,19,,FALSE,Angophora,63356234,2
Angophora costata,2020-10-25 12:51:13 +1100,,"North Head, Manly, NSW, AU",-33.80787167,151.295975,,https://www.inaturalist.org/observations/63447824,threskiornis,14,,FALSE,Angophora,63447824,2
Angophora costata,2020-11-01 14:42:39 +1100,,"Halfway Creek NSW 2460, Australia",-29.88266214,153.1002274,,https://www.inaturalist.org/observations/63948020,paul1046,4216,,FALSE,Angophora,63948020,0
Angophora hispida,2020-10-31 15:34:27 +1100,,"Manly Dam, Allambie Heights, NSW, AU",-33.77909667,151.25612,,https://www.inaturalist.org/observations/63951286,hugo_walton,13,,FALSE,Angophora,63951286,2
Angophora hispida,2019-12-05 09:16:57 +1000,,"Sandy Trail, Terrey Hills, NSW, AU",-33.68519167,151.2008833,,https://www.inaturalist.org/observations/64025868,pteridium,4,,FALSE,Angophora,64025868,2
Angophora hispida,2020-11-05 14:09:31 +1100,first flowers of the season,"North Turramurra NSW 2074, Australia",-33.68388889,151.1563889,,https://www.inaturalist.org/observations/64228383,flipperg,NA,,FALSE,Angophora,64228383,1
Angophora hispida,2020-11-07 12:02:00 +1100,,"Sydney NSW, Australia",-33.714005,151.1812872,,https://www.inaturalist.org/observations/64343957,wcornwell,NA,,FALSE,Angophora,64343957,2
Angophora leiocarpa,2020-11-06 09:44:00 +1000,,"Kensington Grove - Regency Downs QLD 4341, Australia",-27.53034719,152.47885,,https://www.inaturalist.org/observations/64347837,martinbennett,NA,,FALSE,Angophora,64347837,0
Angophora leiocarpa,2020-11-06 09:44:00 +1000,,"Kensington Grove - Regency Downs QLD 4341, Australia",-27.53135275,152.4780889,,https://www.inaturalist.org/observations/64347853,martinbennett,NA,,FALSE,Angophora,64347853,0
Angophora leiocarpa,2020-11-06 09:45:00 +1000,,"Kensington Grove - Regency Downs QLD 4341, Australia",-27.53123608,152.4778139,,https://www.inaturalist.org/observations/64347878,martinbennett,NA,,FALSE,Angophora,64347878,0
Angophora woodsiana,2020-11-10 16:46:17 +1000,,"Toohey Forest Park, Nathan, QLD, AU",-27.53942833,153.0428945,,https://www.inaturalist.org/observations/64585218,pteridium,16,,FALSE,Angophora,64585218,0
Angophora hispida,2020-11-11 11:50:14 +1100,,"Petersham NSW 2049, Australia",-33.88867667,151.1602083,,https://www.inaturalist.org/observations/64637511,jamesray,7,,FALSE,Angophora,64637511,1
Angophora hispida,2020-11-11 10:36:20 +1100,,"South Turramurra NSW 2074, Australia",-33.76055556,151.1180556,,https://www.inaturalist.org/observations/64653008,sofiazed1,NA,,FALSE,Angophora,64653008,2
Angophora hispida,2020-11-14 12:48:00 +1100,,"Ku-ring-gai Chase, Hornsby - North, New South Wales, Australia",-33.554008,151.209824,,https://www.inaturalist.org/observations/64839971,thebeachcomber,NA,,FALSE,Angophora,64839971,1
Angophora hispida,2020-11-07 15:00:00 UTC,,"Cowan NSW 2081, Australia",-33.5879078,151.16854,,https://www.inaturalist.org/observations/64906043,alexthomsen,8071,,FALSE,Angophora,64906043,2
Angophora leiocarpa,2020-11-17 13:58:00 +1000,,"Susan River, QLD, AU",-25.40338452,152.7578686,,https://www.inaturalist.org/observations/65057000,emilysksk,5,,FALSE,Angophora,65057000,0
Angophora hispida,2020-11-18 11:32:47 +1100,,"Sydney Harbour National Park, Balgowlah Heights, NSW, AU",-33.81231082,151.2639396,,https://www.inaturalist.org/observations/65115909,travmuir,269,,FALSE,Angophora,65115909,1
Angophora hispida,2020-11-24 16:28:08 +1100,,"North Wahroonga NSW 2076, Australia",-33.69522251,151.1270144,,https://www.inaturalist.org/observations/65516314,lilwal,195,,FALSE,Angophora,65516314,1
Angophora floribunda,2020-11-27 12:24:00 +1100,Flowering heavily following January Border Fire,"Wonboyn NSW 2551, Australia",-37.24422146,149.9026332,,https://www.inaturalist.org/observations/65674754,pmwhitington,60,,FALSE,Angophora,65674754,0
Angophora hispida,2020-12-01 16:52:00 +1100,,"Sydney NSW, Australia",-33.7701061,151.1207409,,https://www.inaturalist.org/observations/66022468,tpyne,NA,,FALSE,Angophora,66022468,1
Angophora hispida,2020-12-04 13:00:21 +1100,,"Blaxlands Ridge, NSW, AU",-33.50464667,150.7541367,,https://www.inaturalist.org/observations/66074126,justwandering99,4,,FALSE,Angophora,66074126,1
Angophora hispida,2020-12-05 11:20:12 +1100,,"Oxford Falls NSW 2100, Australia",-33.74169977,151.2576798,,https://www.inaturalist.org/observations/66113118,tpyne,8,,FALSE,Angophora,66113118,1
Angophora costata,2020-12-06 13:43:40 +1100,,"Sherwood NSW 2450, Australia",-30.0253849,153.0679403,,https://www.inaturalist.org/observations/66179923,paul1046,1453,,FALSE,Angophora,66179923,0
Angophora floribunda,2020-12-09 10:13:00 +1100,"Flowering profusely on epicormic shoots about 11 months after fire, the first time I have seen any species doing this, although this same species was also doing it on Western Distributor Road NW of Batemans Bay about a month ago.","Porters Creek NSW 2538, Australia",-35.24080545,150.311893,,https://www.inaturalist.org/observations/66450274,jackiemiles,114,,FALSE,Angophora,66450274,1
Angophora hispida,2020-12-12 18:22:26 +1100,,"Annangrove, NSW, AU",-33.66937774,150.9611415,,https://www.inaturalist.org/observations/66456279,ross1,5,,FALSE,Angophora,66456279,1
Angophora hispida,2020-12-13 14:09:40 +1100,,"St Ives Chase NSW 2075, Australia",-33.69722222,151.1672222,,https://www.inaturalist.org/observations/66509147,maxmallencooper,NA,,FALSE,Angophora,66509147,1
Angophora hispida,2020-12-12 13:13:32 +1100,,"Royal National Park NSW 2233, Australia",-34.14018477,151.115737,,https://www.inaturalist.org/observations/66513520,sascha33,218,,FALSE,Angophora,66513520,0
Angophora hispida,2020-12-12 13:16:25 +1100,,"Royal National Park NSW 2233, Australia",-34.14451306,151.110963,,https://www.inaturalist.org/observations/66513707,sascha33,41,,FALSE,Angophora,66513707,1
Angophora hispida,2020-12-12 18:10:52 +1100,Numerous examples along Curra Moors track in the Royal National Park,"Royal National Park NSW 2233, Australia",-34.1530541,151.0870327,,https://www.inaturalist.org/observations/66540329,tompom,472,,FALSE,Angophora,66540329,1
Angophora floribunda,2016-01-19 22:03:45 UTC,,"Brogo, NSW",-36.490854,149.764996,,https://www.inaturalist.org/observations/66620609,ccpk,NA,,FALSE,Angophora,66620609,1
Angophora subvelutina,2020-12-16 13:48:28 +1000,"Large tree, opposite almost to sessile dull green leaves, tapered apex with blunt base.yellow mid vein ,cream staminate flowers 7-10 in umbel ","Calgoa QLD 4570, Australia",-25.85437989,152.2493789,,https://www.inaturalist.org/observations/66647898,gardenjwlz,NA,,FALSE,Angophora,66647898,1
Angophora hispida,2020-12-22 06:42:33 +1100,,"North Arm Reserve, Castle Cove, NSW, AU",-33.78923972,151.2123901,,https://www.inaturalist.org/observations/66909465,shuetrim,1414,,FALSE,Angophora,66909465,0
Angophora leiocarpa,2020-12-23 06:20:09 +1100,I think.,"Aalborg Road S, Nikenbah, QLD, AU",-25.31999167,152.8013167,,https://www.inaturalist.org/observations/67079206,allanlugg,NA,,FALSE,Angophora,67079206,1
Angophora subvelutina,2020-12-27 09:53:00 +1000,,"Rosewood QLD 4340, Australia",-27.60682219,152.6043389,,https://www.inaturalist.org/observations/67125858,martinbennett,NA,,FALSE,Angophora,67125858,0
Angophora subvelutina,2020-12-27 09:26:00 +1000,,"Rosewood QLD 4340, Australia",-27.61044444,152.6080639,,https://www.inaturalist.org/observations/67125893,martinbennett,NA,,FALSE,Angophora,67125893,0
Angophora leiocarpa,2020-12-27 09:39:34 +1000,,"Queensland, AU",-27.68682437,153.0206949,,https://www.inaturalist.org/observations/67125922,ainsley_isme,NA,obscured,FALSE,Angophora,67125922,0
Angophora costata,2020-12-27 18:45:28 +1100,,"North Head, Manly, NSW, AU",-33.80992141,151.2925318,,https://www.inaturalist.org/observations/67126636,threskiornis,15,,FALSE,Angophora,67126636,1
Angophora hispida,2020-12-27 18:43:20 +1100,,"Helensburgh NSW 2508, Australia",-34.19601058,150.975647,,https://www.inaturalist.org/observations/67131752,bushregen3,NA,,FALSE,Angophora,67131752,2
Angophora hispida,2020-12-28 13:32:06 +1100,,"Royal National Park NSW 2233, Australia",-34.06666131,151.0563162,,https://www.inaturalist.org/observations/67210909,porcoespinho15,NA,,FALSE,Angophora,67210909,1
Angophora hispida,2020-12-28 12:27:30 +1100,Small shrub,"New South Wales, AU",-34.04563382,151.0049906,,https://www.inaturalist.org/observations/67226433,youngnaturalist_au,NA,obscured,FALSE,Angophora,67226433,1
Angophora hispida,2020-12-30 12:45:00 +1100,,"North Turramurra NSW 2074, Australia",-33.6820759,151.1568085,,https://www.inaturalist.org/observations/67290683,flipperg,366,,FALSE,Angophora,67290683,2
Angophora hispida,2020-12-30 13:04:00 +1100,one  small plant still with a few flowers and pollinators,"North Turramurra NSW 2074, Australia",-33.68184767,151.1567655,,https://www.inaturalist.org/observations/67290818,flipperg,61,,FALSE,Angophora,67290818,1
Angophora floribunda,2020-12-30 12:04:00 +1100,,"Torrington Rd, Torrington, NSW, Australia",-29.33159409,151.7422421,,https://www.inaturalist.org/observations/67292591,lisekool,61,,FALSE,Angophora,67292591,1
Angophora costata,2017-12-28 01:10:00 -0200,,"Reef Beach Track, Balgowlah Heights NSW 2093, Austrália",-33.8082176,151.2742864,,https://www.inaturalist.org/observations/67306373,jpdandretta,193,,FALSE,Angophora,67306373,0
Angophora floribunda,2020-12-31 11:03:00 +1000,,"Karara QLD 4352, Australia",-28.17464444,151.6418,,https://www.inaturalist.org/observations/67381649,martinbennett,NA,,FALSE,Angophora,67381649,0
Angophora hispida,2021-01-01 14:51:28 +1100,,"Royal National Park NSW 2233, Australia",-34.13837778,151.0017167,,https://www.inaturalist.org/observations/67401376,cynthia_c,NA,,FALSE,Angophora,67401376,0
Angophora leiocarpa,2021-01-02 09:45:00 +1000,,"Talegalla Weir QLD 4650, Australia",-25.79063299,152.6957581,,https://www.inaturalist.org/observations/67448377,scottwgavins,10,,FALSE,Angophora,67448377,0
Angophora hispida,2021-01-01 14:41:51 +1100,Lane Cove River Park,Pennant Hills Park,-33.744258,151.081072,"Nature, Coast, Estuary, Australia, #marineexplorer, Fruits",https://www.inaturalist.org/observations/67581535,johnturnbull,297,,FALSE,Angophora,67581535,2
Angophora costata,2021-01-06 12:06:14 +1100,,"Lawson, NSW, AU",-33.71298833,150.4311833,,https://www.inaturalist.org/observations/67648155,parrot3,11,,FALSE,Angophora,67648155,0
Angophora costata,2021-01-06 14:46:00 +1100,,"Olivers Creek Bushland Reserve Tyabb VIC, Australia",-38.26020358,145.1649363,,https://www.inaturalist.org/observations/67652827,montyrod,2,,FALSE,Angophora,67652827,1
Angophora woodsiana,2021-01-06 16:45:00 +1000,,"Queensland, AU",-27.41685812,152.9584628,,https://www.inaturalist.org/observations/67654905,vickylizzy,245,obscured,FALSE,Angophora,67654905,1
Angophora hispida,2021-01-07 16:05:00 +1100,,"Sydney NSW, Australia",-33.76892003,151.2457068,,https://www.inaturalist.org/observations/67729100,laurie_wilson,15,,FALSE,Angophora,67729100,1
Angophora hispida,2021-01-08 10:37:44 +1100,,"Ku-Ring-Gai Chase National Park, North Turramurra, NSW, AU",-33.68393,151.1563862,,https://www.inaturalist.org/observations/67736971,l4683,242,,FALSE,Angophora,67736971,2
Angophora hispida,2020-12-25 04:00:09 UTC,Yengo National Park Circuit National Park,Hawkesbury,-33.13492122,150.853092,,https://www.inaturalist.org/observations/67900900,nicopascal,1917,,FALSE,Angophora,67900900,2
Angophora floribunda,2021-01-12 18:13:00 +1100,,"Torrington State Forest, NSW, Australia",-29.2502759,151.686784,,https://www.inaturalist.org/observations/67953708,lisekool,113,,FALSE,Angophora,67953708,1
Angophora floribunda,2021-01-14 12:52:39 +1100,Lots of blossom appearing on smaller angophoras and now some of our larger trees are blooming in patches too. ,"Bega Valley, AU-NS, AU",-36.65654726,149.851446,,https://www.inaturalist.org/observations/68037362,kestrel44,139,obscured,FALSE,Angophora,68037362,1
Angophora woodsiana,2021-01-14 18:05:00 +1000,3793/97/99,"Pegg's Lookout, Moorooka, Qld 4105",-27.540786,153.034181,,https://www.inaturalist.org/observations/68131939,leithallb,100,,FALSE,Angophora,68131939,1
Angophora bakeri,2021-01-18 11:32:07 +1100,,"East Lindfield NSW 2070, Australia",-33.7669209,151.1800189,,https://www.inaturalist.org/observations/68247361,spyne,NA,,FALSE,Angophora,68247361,2
Angophora costata,2021-01-20 06:28:42 +1100,,"Berowra Valley Regional Park, Berowra Heights, NSW, AU",-33.59286333,151.1288,,https://www.inaturalist.org/observations/68365648,marcoduretto,15,,FALSE,Angophora,68365648,0
Angophora floribunda,2021-01-21 07:43:15 +1100,"Interesting tree, whose rough bark branches twist down as well as up. ","Old Solders Road, Wolumla, NSW, AU",-36.81197,149.7875667,,https://www.inaturalist.org/observations/68383515,patriciadaly,5,,FALSE,Angophora,68383515,1
Angophora hispida,2020-09-14 15:21:33 +1000,,"Manly Dam, Allambie Heights, NSW, AU",-33.77775333,151.2471,,https://www.inaturalist.org/observations/68444665,amaunder,5,,FALSE,Angophora,68444665,1
Angophora costata,2010-09-05 15:02:23 +1000,,West Head Lookout,-33.5792882,151.3092883,,https://www.inaturalist.org/observations/68791491,duketogo,187,,FALSE,Angophora,68791491,0
Angophora costata,2021-01-31 14:50:35 +1100,,"Sydney NSW, Australia",-33.84957222,151.2445083,,https://www.inaturalist.org/observations/68855399,cynthia_c,NA,,FALSE,Angophora,68855399,0
Angophora hispida,2019-11-30 10:42:00 UTC,,"Sydney Nouvelle-Galles du Sud, Australie",-33.81285398,151.2635954,,https://www.inaturalist.org/observations/68860332,nicolavex,15,,FALSE,Angophora,68860332,1
Angophora hispida,2021-02-02 16:33:08 +1100,,"Brisbane Water National Park, Patonga, NSW, AU",-33.53338333,151.2815867,,https://www.inaturalist.org/observations/68955463,lsell,NA,,FALSE,Angophora,68955463,2
Angophora bakeri,2021-02-02 13:51:50 +1100,,"Simmos Beach Recreation Reserve, Macquarie Fields, NSW, AU",-33.99978333,150.9117583,,https://www.inaturalist.org/observations/68958842,gtaseski,8,,FALSE,Angophora,68958842,2
Angophora hispida,2021-02-02 17:22:00 +1100,,"Brisbane Water National Park, Patonga, NSW, AU",-33.52528,151.2845,,https://www.inaturalist.org/observations/68978340,lsell,NA,,FALSE,Angophora,68978340,2
Angophora costata,2021-02-02 17:24:07 +1100,,"Brisbane Water National Park, Patonga, NSW, AU",-33.52475333,151.2847583,,https://www.inaturalist.org/observations/68978473,lsell,NA,,FALSE,Angophora,68978473,0
Angophora costata,2021-02-02 17:34:10 +1100,,"Brisbane Water National Park, Patonga, NSW, AU",-33.52530333,151.2858117,,https://www.inaturalist.org/observations/68979027,lsell,NA,,FALSE,Angophora,68979027,0
Angophora costata,2021-02-02 17:53:45 +1100,,"Brisbane Water National Park, Patonga, NSW, AU",-33.52676333,151.286775,,https://www.inaturalist.org/observations/68980113,lsell,NA,,FALSE,Angophora,68980113,0
Angophora floribunda,2021-02-03 13:18:00 +1100,,"Parramatta - South, New South Wales, Australia",-33.87244444,151.0125111,,https://www.inaturalist.org/observations/68996011,thebeachcomber,5,,FALSE,Angophora,68996011,2
Angophora bakeri,2021-02-04 11:08:40 +1100,,"Ku-Ring-Gai Chase National Park, Ku-Ring-Gai Chase, NSW, AU",-33.654255,151.202255,,https://www.inaturalist.org/observations/69032312,buffs,4,,FALSE,Angophora,69032312,2
Angophora hispida,2021-02-04 11:01:50 +1100,,"Ku-Ring-Gai Chase National Park, Ku-Ring-Gai Chase, NSW, AU",-33.65185833,151.2027283,,https://www.inaturalist.org/observations/69034120,buffs,4,,FALSE,Angophora,69034120,0
Angophora hispida,2021-02-05 09:39:00 +1100,a last few flowers,"North Turramurra NSW 2074, Australia",-33.68105818,151.1457793,,https://www.inaturalist.org/observations/69075252,flipperg,211,,FALSE,Angophora,69075252,1
Angophora hispida,2021-02-04 10:54:26 +1100,,"Wahroonga NSW 2076, Australia",-33.74306488,151.0930634,,https://www.inaturalist.org/observations/69168946,rushecology,NA,,FALSE,Angophora,69168946,2
Angophora hispida,2021-02-07 16:48:47 +1100,,"Royal National Park NSW 2233, Australia",-34.13826111,151.0017056,,https://www.inaturalist.org/observations/69191783,cynthia_c,NA,,FALSE,Angophora,69191783,0
Angophora costata,2021-02-07 17:14:02 +1100,,"Royal National Park NSW 2233, Australia",-34.13815278,151.0078944,,https://www.inaturalist.org/observations/69192455,cynthia_c,NA,,FALSE,Angophora,69192455,0
Angophora floribunda,2021-02-09 12:00:00 +1100,Nice to see the Angophora blossoming.,"Bega Valley, AU-NS, AU",-36.68277096,149.8448161,,https://www.inaturalist.org/observations/69292649,matthewlh,122,obscured,FALSE,Angophora,69292649,1
Angophora hispida,2021-02-11 13:00:00 +1100,,"Ku-ring-gai, New South Wales, Australia",-33.70385833,151.1774306,,https://www.inaturalist.org/observations/69402828,thebeachcomber,5,,FALSE,Angophora,69402828,0
Angophora woodsiana,2021-02-11 20:36:44 +1100,,"Karawatha Forest, Stretton, QLD, AU",-27.63142,153.0689695,,https://www.inaturalist.org/observations/69409412,gregtasney,87,,FALSE,Angophora,69409412,2
Angophora costata,2012-09-27 15:11:00 +1000,,"Central Coast NSW, Australia",-33.52059601,151.3839013,,https://www.inaturalist.org/observations/69539318,tobyyy,158,,FALSE,Angophora,69539318,0
Angophora leiocarpa,2021-02-15 13:05:00 +1000,,"Helidon QLD 4344, Australia",-27.52931944,152.1367806,,https://www.inaturalist.org/observations/69612758,martinbennett,NA,,FALSE,Angophora,69612758,0
Angophora woodsiana,2021-02-15 13:06:00 +1000,,"Helidon QLD 4344, Australia",-27.52941664,152.1366889,,https://www.inaturalist.org/observations/69612806,martinbennett,NA,,FALSE,Angophora,69612806,0
Angophora hispida,2021-02-15 11:15:19 +1100,,"Ku-Ring-Gai Chase National Park, Ku-Ring-Gai Chase, NSW, AU",-33.694205,151.1894217,,https://www.inaturalist.org/observations/69633201,buffs,6,,FALSE,Angophora,69633201,2
Angophora hispida,2021-02-18 18:54:39 +1100,,"New South Wales, AU",-33.43632886,151.2491794,,https://www.inaturalist.org/observations/69759640,mossyearth,183,obscured,FALSE,Angophora,69759640,0
Angophora hispida,2014-03-21 17:32:04 +1200,,Northern Beaches,-33.68915012,151.2685381,,https://www.inaturalist.org/observations/69792059,duketogo,14219,,FALSE,Angophora,69792059,0
Angophora hispida,2021-02-25 15:32:40 +1100,final floral fling ,"North Turramurra NSW 2074, Australia",-33.68365926,151.1606945,,https://www.inaturalist.org/observations/70132054,flipperg,254,,FALSE,Angophora,70132054,1
Angophora woodsiana,2021-02-23 14:52:00 +1000,,"Adare QLD 4343, Australia",-27.48409164,152.2973028,,https://www.inaturalist.org/observations/70132464,martinbennett,NA,,FALSE,Angophora,70132464,0
Angophora floribunda,2021-02-25 13:14:00 +1100,Blossoming profusely,"Bega Valley, AU-NS, AU",-36.78811489,149.8255437,,https://www.inaturalist.org/observations/70133778,matthewlh,122,obscured,FALSE,Angophora,70133778,1
Angophora hispida,2021-02-28 16:10:02 +1100,,"Royal National Park NSW 2233, Australia",-34.07122222,151.0176472,,https://www.inaturalist.org/observations/70313475,cynthia_c,NA,,FALSE,Angophora,70313475,0
Angophora hispida,2021-03-03 09:51:00 +1100,seeds ready to go,"North Turramurra NSW 2074, Australia",-33.68453851,151.1550918,,https://www.inaturalist.org/observations/70478828,flipperg,61,,FALSE,Angophora,70478828,2
Angophora woodsiana,2021-03-10 20:39:52 +1100,,"Edna Street, Salisbury, QLD, AU",-27.54958833,153.0403278,,https://www.inaturalist.org/observations/70934773,gregtasney,1414,,FALSE,Angophora,70934773,2
Angophora leiocarpa,2021-03-11 11:33:00 +1100,,"Queensland, Australia",-27.31465,153.0504611,,https://www.inaturalist.org/observations/70979609,gregtasney,11,,FALSE,Angophora,70979609,0
